year,state_abbr,state_name,population,violent_crime,homicide,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,rape,violent_crime_rate,homicide_rate,rape_rate,robbery_rate,aggravated_assault_rate,property_crime_rate,burglary_rate,larceny_rate,motor_vehicle_theft_rate
1999,RI,Rhode Island,990819,2840,36,788,1625,32657,6341,22284,4032,391.0,286.63156439268926,3.6333578584988784,39.46230340758503,79.53016645825322,164.00573666835214,3295.9602106943853,639.9756161317052,2249.0485144108056,406.93608015187436
1999,SC,South Carolina,3885736,32920,258,5760,25315,173987,39630,119912,14445,1587.0,847.2011479935848,6.639668778321533,40.841683531768496,148.23446574857374,651.485329934921,4477.581595867552,1019.8840065305517,3085.9533432019057,371.7442461350951
1999,SD,South Dakota,733133,1227,18,103,770,18159,3255,14043,861,336.0,167.3639025933903,2.4552161749641606,45.83070193266433,14.049292556739363,105.02869192902243,2476.9039178430107,443.98492497268575,1915.4778191678727,117.44117370245235
1999,TN,Tennessee,5483535,38111,391,8598,26707,219302,51362,142685,25255,2415.0,695.0078735706072,7.130436844116067,44.04093344895218,156.79666492508937,487.03983835244964,3999.281485392179,936.6585605818144,2602.062355761384,460.5605690489803
1999,TX,Texas,20044141,112306,1217,29405,74070,896261,190362,613862,92037,7614.0,560.2934044417269,6.071599675935227,37.98616263974595,146.701223065633,369.53441906041274,4471.436316477718,949.7139338622692,3062.5507972629007,459.17158535254765
1999,UT,Utah,2129836,5869,44,1158,3861,100130,14592,78156,7382,806.0,275.56112301604446,2.0658867631122773,37.8432893424658,54.37038344736402,181.28156346310232,4701.300945237098,685.1231738030533,3669.578314950071,346.5994564839734
1999,VA,Virginia,6872912,21626,392,6947,12567,210260,32411,159896,17953,1720.0,314.65556375521754,5.703550401925705,25.02578237579646,101.07797102596396,182.84825995153145,3059.2563967063743,471.575949175546,2326.4665690467154,261.2138784841127
1999,VT,Vermont,593740,676,17,65,458,16059,3537,11610,912,136.0,113.8545491292485,2.863206117155657,22.905648937245257,10.947552800889278,77.1381412739583,2704.7192373766293,595.7152962576212,1955.4013541280697,153.6025869909388
1999,WA,Washington,5756361,21716,171,5808,13026,280793,54652,192334,33807,2711.0,377.25222584198593,2.970626755340744,47.095725928238345,100.89707716385405,226.2887959945528,4877.960225218676,949.4192598414171,3341.2428442205064,587.2981211567517
1999,WI,Wisconsin,5250446,12908,179,4449,7225,160154,25633,120702,13819,1055.0,245.84578148218267,3.4092341869624025,20.093531101929244,84.73565864690352,137.6073575463875,3050.2932512780817,488.206144773225,2298.8904180711506,263.1966884337064
1999,WV,West Virginia,1806928,6336,79,661,5259,42825,10303,28760,3762,337.0,350.6503856268761,4.372061310688638,18.65043875572242,36.58142438436949,291.04646117609553,2370.0446282308976,570.1942744813297,1591.6516872836107,208.1986664659577
1999,WY,Wyoming,479602,1115,11,74,893,15468,2349,12523,596,137.0,232.4844350106964,2.2935684171458837,28.565352104453275,15.429460260799582,186.19605422829764,3225.174206946593,489.78111017051634,2611.123389810718,124.2697069653588
2000,AK,Alaska,626932,3554,27,490,2540,23087,3899,16838,2350,497.0,566.8876369367013,4.306687168624348,79.27494528912226,78.15839676392336,405.1476077150313,3682.5365430381603,621.9175285357902,2685.7777238998806,374.84129060248955
2000,AL,Alabama,4447100,21620,329,5702,14107,180539,40331,127399,12809,1482.0,486.159519686987,7.398079647410673,33.32508825976479,128.2183895122664,317.21796226754515,4059.701828157676,906.9056238897258,2864.7658024330462,288.03040183490367
2000,AR,Arkansas,2673400,11904,168,2001,8887,98115,21443,69740,6932,848.0,445.27567891075034,6.284132565272686,31.719907234233563,74.84850751851575,332.42313159272834,3670.0456347722,802.0872297448942,2608.66312560784,259.2952794194658
2000,AZ,Arizona,5130632,27281,359,7504,17841,271811,51902,176705,43204,1577.0,531.7278651051176,6.997188650443064,30.736954043868277,146.25878449282663,347.73493791797966,5297.807365642283,1011.6102655579273,3444.1176057842385,842.0794943001174
2000,CA,California,33871648,210531,2079,60249,138418,1056183,222293,651855,182035,9785.0,621.5552310888446,6.137876728052913,28.888467428570348,177.87442760387685,408.65445932834444,3118.1919462554642,656.2804384362993,1924.4856347113669,537.425873107798
2000,CO,Colorado,4301261,14367,134,3034,9425,156937,27133,112843,16961,1774.0,334.0183262536265,3.11536547073056,41.24371899310458,70.53745401639193,219.1217877733995,3648.6276931346415,630.815009830838,2623.486461295885,394.3262220079182
2000,CT,Connecticut,3405565,11058,98,3832,6450,99033,17436,68498,13099,678.0,324.7038303482682,2.877642916814097,19.908590791836303,112.52171078807774,189.39588585154004,2907.975622253576,511.98552956704685,2011.3549440401227,384.6351486464067
2000,DC,District of Columbia,572059,8626,239,3554,4582,33000,4745,21655,6600,251.0,1507.8864243023884,41.77890742038846,43.8765931486088,621.2645898412576,800.9663338921335,5768.635752605937,829.4598983671265,3785.448703717623,1153.7271505211875
2000,DE,Delaware,783600,5363,25,1394,3520,29727,5216,21360,3151,424.0,684.4053088310362,3.1904032669729454,54.10923940786115,177.89688616641143,449.2087799897907,3793.64471669219,665.6457376212353,2725.8805513016846,402.11842776927
2000,FL,Florida,15982378,129777,903,31809,90008,780377,172898,518298,89181,7057.0,812.000567124617,5.649972738725113,44.15488108215185,199.02545165681852,563.1702616469214,4882.73397112745,1081.8039718494958,3242.934186639811,557.9958126381443
2000,GA,Georgia,8186453,41319,651,13250,25450,347630,68488,240440,38702,1968.0,504.7240850219258,7.952161943640305,24.03971536879281,161.8527584535085,310.87944925598424,4246.4056166938235,836.6016393180295,2937.0473390612515,472.75663831454233
2000,HI,Hawaii,1211537,2954,35,1123,1450,60033,10665,43254,6114,346.0,243.82251635732132,2.8888923739019114,28.55876461057318,92.69217531119561,119.6826840616506,4955.11073949867,880.2867762189682,3570.1757354500937,504.64822782960823
2000,IA,Iowa,2926324,7796,46,1071,6003,86834,16342,65118,5374,676.0,266.40932446304646,1.5719380355695405,23.100654609674116,36.598818175977776,205.13791364182504,2967.3405952314233,558.4480734190746,2225.249152178638,183.6433696337111
2000,ID,Idaho,1293953,3267,16,223,2644,37961,7330,28545,2086,384.0,252.4821226118723,1.2365209555524814,29.676502933259552,17.23401081801271,204.33508790504754,2933.723249607984,566.4811627624806,2206.030667265349,161.21141958015477
2000,IL,Illinois,12419293,81196,898,25641,50731,445278,81850,313161,50267,3926.0,653.7892293868903,7.230685353828112,31.612105455600414,206.46102801504077,408.4854105624209,3585.3731770399495,659.0552296334421,2521.5686593431687,404.7492880633382
2000,IN,Indiana,6080485,21230,352,6282,12837,206905,41108,144707,21090,1759.0,349.14977999287885,5.789011896254986,28.92861342475148,103.31412708032336,211.11802759154904,3402.771324984767,676.0644915660511,2379.85950133912,346.8473320795956
2000,KS,Kansas,2688418,10470,169,2048,7231,108057,21484,80077,6496,1022.0,389.44836703221,6.286224835572445,38.0149217867162,76.17862996007318,268.9685904498482,4019.3526453103646,799.1316826475645,2978.591870758193,241.62909190460707
2000,KY,Kentucky,4041769,11903,193,3256,7363,107723,25308,73141,9274,1091.0,294.4997598823683,4.77513682746342,26.993130978044515,80.55878502705127,182.17270704980913,2665.2438573307877,626.1614654375348,1809.6284077590778,229.45398413417493
2000,LA,Louisiana,4468976,30440,560,7532,20851,211904,46289,144345,21270,1497.0,681.1403775719539,12.530834804214656,33.497606610552396,168.53972811668714,466.5722080404997,4741.6678899148255,1035.7853790219503,3229.9345532399366,475.9479576529388
2000,MA,Massachusetts,6349097,30230,125,5815,22594,161901,30600,105425,25876,1696.0,476.1307001609835,1.968783907380845,26.712460055343303,91.58782737135691,355.86162882690246,2549.9846671109294,481.9583005268308,1660.4723474850045,407.5540190990939
2000,MD,Maryland,5296486,41663,430,13560,26130,213422,39426,145423,28573,1543.0,786.6158807934165,8.118590325736724,29.132522959562245,256.0188018999767,493.3459656081409,4029.5018244171697,744.3803306569677,2745.650606836306,539.4708869238964
2000,ME,Maine,1274923,1397,15,247,815,32003,6775,23906,1322,320.0,109.57524493636086,1.1765416421227008,25.09955503195095,19.37371904028714,63.92542922200007,2510.1908115235196,531.4046416920866,1875.0936331056855,103.69253672574735
2000,MI,Michigan,9938444,55159,669,13712,35753,353297,69790,227783,55724,5025.0,555.0063973797105,6.731436027611566,50.56123473654427,137.96928372288457,359.7444428926701,3554.852248500872,702.2226014454577,2291.9382551232366,560.6913919321778
2000,MN,Minnesota,4919479,13813,151,3713,7709,157798,26116,118250,13432,2240.0,280.7817657113691,3.0694307263025213,45.533276999454614,75.4754720977567,156.70358588785518,3207.6160910535446,530.8692241597129,2403.7098237435307,273.0370431503011
2000,MO,Missouri,5595211,27419,347,7598,18123,225919,41685,159539,24695,1351.0,490.0440751921599,6.201732159877438,24.145648841482476,135.79470014625008,323.9019940445499,4037.720829473634,745.0121183991096,2851.349126958751,441.3595841157733
2000,MS,Mississippi,2844658,10267,255,2703,6290,103644,26918,69758,6968,1019.0,360.9221213938547,8.964170736868896,35.82152933674276,95.0202098108103,221.1162115094328,3643.460830792313,946.2648937060272,2452.2455775000017,244.95035958628418
2000,MT,Montana,902195,2807,20,203,2276,32198,3624,26678,1896,308.0,311.1300772006052,2.216815655152157,34.13896108934321,22.50067889979439,252.27362155631545,3568.851523229457,401.68699671357075,2957.0104024074617,210.15412410842444
2000,NC,North Carolina,8049313,40051,560,12595,24715,355921,97888,232767,25266,2181.0,497.5704137732003,6.957115470599789,27.095480073889533,156.4729809860792,307.0448372426318,4421.756241805978,1216.103784260843,2891.762315616252,313.8901419288826
2000,ND,North Dakota,642200,523,4,56,294,14171,2093,11092,986,169.0,81.43880411086889,0.6228589224540642,26.31578947368421,8.720024914356898,45.78013080037371,2206.6334475241356,325.91093117408906,1727.1877919651201,153.53472438492682
2000,NE,Nebraska,1711263,5606,63,1147,3960,64479,10131,49118,5230,436.0,327.594297311401,3.681491389692876,25.4782578715253,67.02651784091633,231.40803020926649,3767.9187827937612,592.0188772853734,2870.277683792614,305.62222171577366
2000,NH,New Hampshire,1235786,2167,22,453,1170,27901,4992,20761,2148,522.0,175.35398523692612,1.7802435049434127,42.24032316274825,36.656832169971175,94.6765863992633,2257.753365064825,403.9534353035234,1679.9834275513722,173.81650220992955
2000,NJ,New Jersey,8414350,32298,289,13553,17099,233637,43924,155562,34151,1357.0,383.84426604550555,3.43460873388913,16.127211252206052,161.0700767141847,203.21236934522574,2776.6494143932687,522.0129897140005,1848.770255575297,405.86616910397123
2000,NM,New Mexico,1819046,13786,135,2499,10230,86605,21339,57925,7341,922.0,757.8697844914312,7.421472574085537,50.68590898745826,137.37970342696116,562.3826995029262,4761.01209095317,1173.0874315437873,3184.361472991887,403.5631864174958
2000,NV,Nevada,1998257,10474,129,4543,4942,74823,17526,44125,13172,860.0,524.1568026535125,6.455626078127088,43.03750718751392,227.3481338986927,247.3155354891788,3744.413256152737,877.0643615911266,2208.1744240105254,659.1744705510853
2000,NY,New York,18976457,105111,952,40539,60090,483078,87946,340901,54231,3530.0,553.9021325213658,5.0167425879340914,18.601997201058133,213.62786530699594,316.65552742537767,2545.6701427458243,463.4479449983735,1796.4417699257558,285.78042782169507
2000,OH,Ohio,11353140,37935,418,15610,17636,420939,88636,293277,39026,4271.0,334.13663532731914,3.681800805768272,37.619548424488734,137.49500138287735,155.3402847141848,3707.6879171753367,780.717933540853,2583.223672041391,343.74631159309234
2000,OK,Oklahoma,3450654,17177,182,2615,12958,140125,31661,96116,12348,1422.0,497.7896943593881,5.274362483169857,41.20957940146998,75.78273567851195,375.52301679623633,4060.824411836133,917.5362119760485,2785.4429913865606,357.84520847352417
2000,OR,Oregon,3421399,12000,70,2888,7756,153780,25618,114230,13932,1286.0,350.7337203290233,2.0459467019193025,37.58696369526033,84.40991535918494,226.69089457265872,4494.652626016434,748.75803728241,3338.6927394320273,407.2018493019961
2000,PA,Pennsylvania,12281054,51584,602,18155,29580,316274,54080,225869,36325,3247.0,420.02909522260876,4.901859400667076,26.43909879396345,147.82933126098135,240.85880576699688,2575.300133034184,440.3530837011221,1839.1662474572624,295.7808018757999
2000,RI,Rhode Island,1048319,3121,45,922,1742,33323,6620,22038,4665,412.0,297.7147223316567,4.292586512311615,39.301014290497456,87.95032809669576,166.17079343215184,3178.708007772443,631.4871713667309,2102.222701296075,444.9981351096375
2000,SC,South Carolina,4012012,33225,291,6220,25054,181290,40319,125385,15586,1660.0,828.1381012818506,7.253218584590475,41.375748626873495,155.03443160189948,624.4747024684872,4518.6804027505395,1004.9571137872966,3125.2399045665866,388.48338439665685
2000,SD,South Dakota,754844,1259,7,131,816,16252,2896,12558,798,305.0,166.78942933904224,0.9273439280169148,40.405699720737,17.35457922431655,108.10180646597176,2153.0276454472714,383.65543079099785,1663.655006862345,105.71720779392827
2000,TN,Tennessee,5689283,40233,410,9465,28172,237985,56344,154111,27530,2186.0,707.1717121472072,7.206532000605349,38.42311939834949,166.36542777007224,495.17663297818024,4183.040288205034,990.3532659563605,2708.794763769002,483.89225847967134
2000,TX,Texas,20851820,113653,1238,30257,74302,919658,188975,637522,93161,7856.0,545.0507437720064,5.937131626879572,37.67536838510979,145.10483976938224,356.33340399063485,4410.444747748637,906.2758070998119,3057.3925921094656,446.7763485393601
2000,UT,Utah,2233169,5711,43,1242,3563,94247,14348,73438,6461,863.0,255.7352354434438,1.9255148177321109,38.6446345977398,55.6160326424019,159.54905338557,4220.325465739494,642.4950373214028,3288.51063220025,289.3197962178411
2000,VA,Virginia,7078515,19943,401,6295,11631,194405,30434,146158,17813,1616.0,281.73988470745627,5.665030023952764,22.82964717882211,88.93108229621608,164.31412520846533,2746.409381063683,429.9489370298714,2064.811616560818,251.64882747299396
2000,VT,Vermont,608827,691,9,117,425,17494,3501,13184,809,140.0,113.4969375536893,1.4782524428121617,22.995037999300294,19.2172817565581,69.80636535501874,2873.3942482839952,575.040200253931,2165.475578448393,132.87846958167097
2000,WA,Washington,5894121,21788,196,5812,13043,279144,53476,190650,35018,2737.0,369.6564763431223,3.3253474097325113,46.436101328764714,98.60673033349671,221.28829727112827,4735.973353787614,907.2769289941621,3234.5789982933843,594.1174265000668
2000,WI,Wisconsin,5363675,12700,169,4537,6829,159424,25183,119605,14636,1165.0,236.77795541303306,3.150824761008077,21.720182524108935,84.58752627629377,127.31942185162225,2972.290453839951,469.5101772571977,2229.9076659193556,272.8726106633978
2000,WV,West Virginia,1808344,5723,46,749,4597,41344,9890,28139,3315,331.0,316.4773958937016,2.543763797153639,18.30403949690988,41.41911052321903,254.21048207641908,2286.290661511305,546.9092163880323,1556.0645540892663,183.3168910340068
2000,WY,Wyoming,493782,1316,12,70,1074,14969,2078,12318,573,160.0,266.514372739387,2.430222243824198,32.4029632509893,14.17629642230782,217.5048908222657,3031.499730650368,420.83348522222354,2494.6231332855386,116.04311214260545
2001,AK,Alaska,633630,3735,39,514,2681,23160,3847,16695,2618,501.0,589.4607262913688,6.155011599829554,79.06822593627196,81.11989646954848,423.1175922857188,3655.129965437243,607.1366570395973,2634.818427157805,413.1748812398403
2001,AL,Alabama,4468912,19582,379,5584,12250,173253,40642,119992,12619,1369.0,438.1827165090743,8.480811436877701,30.633854504183567,124.95211362407673,274.1159369439362,3876.8496672120646,909.4383599408536,2685.0383270021875,282.372980269023
2001,AR,Arkansas,2694698,12190,148,2181,8969,99106,22196,69590,7320,892.0,452.3698017365954,5.492266665874989,33.10203963486818,80.93671350184695,332.8387819340052,3677.8147310013965,823.69156024163,2582.4786302583816,271.6445405013846
2001,AZ,Arizona,5306966,28675,400,8868,17889,293874,54821,186850,52203,1518.0,540.327561925213,7.537263287535665,28.60391417619785,167.1011270846657,337.0852573768138,5537.51427840314,1033.0007767149818,3520.8441131900977,983.6693884980608
2001,CA,California,34600463,212867,2206,64614,136087,1134189,232273,697739,204177,9960.0,615.2143108605222,6.375637227744611,28.785741971140677,186.74316583567105,393.30976582596594,3277.9590261552275,671.3002655484697,2016.5597206025825,590.0990400041757
